id,time_days,timestamp_ms,latitude,longitude,magnitude,parent_id,generation,time_utc,parent_idx,parent_eta,forman_curvature,degree
sim_197,0.28841917824074076,1782363592806,10.458858965836226,-68.48592775642366,2.4,us6000t7zp,1,2026-06-25 04:59:52,1.0,8.591443636700468e-06,-259.0,1
sim_274,0.3211865277777778,1782366423905,10.535128610976118,-68.53388501060677,2.0,us6000t7zc,1,2026-06-25 05:47:03,1.0,0.00017252130153528128,-259.0,1
us6000t81p,0.32210355324074075,1782366503136,10.5111,-66.5057,4.4,NONE,0,2026-06-25 05:48:23,1.0,0.047072699815871685,-259.0,2
sim_211,0.3226789583333333,1782366552851,10.45037451457214,-68.46120850046853,2.4,us6000t7zp,1,2026-06-25 05:49:12,1.0,4.255360674228577e-06,-259.0,1
sim_19,0.32447605324074075,1782366708120,10.699539468745066,-66.58771759702476,2.0,us6000t81p,1,2026-06-25 05:51:48,135.0,0.004905835136504381,1.0,1
sim_171,0.334555,1782367578941,10.395147196522986,-68.3859269237784,2.3,us6000t7zp,1,2026-06-25 06:06:18,1.0,0.00011360420624916594,-259.0,1
sim_204,0.34561042824074073,1782368534130,10.43440563715019,-68.43565489364074,2.1,us6000t7zp,1,2026-06-25 06:22:14,1.0,1.6871870751594162e-05,-259.0,1
sim_258,0.3581460416666667,1782369617207,10.323585296247938,-68.53663656996449,2.6,us6000t7zc,1,2026-06-25 06:40:17,1.0,0.00023116067766642954,-259.0,1
sim_377,0.38069126157407407,1782371565114,10.672217524230998,-68.91452993399999,2.1,sim_256,2,2026-06-25 07:12:45,1.0,0.0036548817993623767,-259.0,1
sim_378,0.39148980324074073,1782372498108,9.76595269307978,-68.97169144444959,2.1,sim_258,2,2026-06-25 07:28:18,1.0,0.01055227958617455,-259.0,1
sim_24,0.40050167824074073,1782373276734,10.103309780734357,-68.1898847006315,2.1,us6000t7zp,1,2026-06-25 07:41:16,1.0,0.002923909815566961,-259.0,1
sim_261,0.4032488888888889,1782373514093,10.343449658694484,-68.572238434511,3.9,us6000t7zc,1,2026-06-25 07:45:14,1.0,0.00028661748175853944,-259.0,1
sim_92,0.40961712962962965,1782374064309,10.124232589142805,-68.46257501011854,2.8,us6000t7zp,1,2026-06-25 07:54:24,1.0,0.001547333570478684,-259.0,1
sim_306,0.41565246527777777,1782374585762,10.43917307951985,-68.58873516940665,2.5,us6000t7zc,1,2026-06-25 08:03:05,0.0,0.00011716006523660752,-33.0,1
sim_239,0.4388752777777778,1782376592213,10.372693652835194,-68.49785151910419,2.5,us6000t7zc,1,2026-06-25 08:36:32,1.0,7.819062051246897e-05,-259.0,1
sim_221,0.4458153125,1782377191832,10.410427051945474,-68.45024026118261,2.3,us6000t7zc,1,2026-06-25 08:46:31,1.0,1.828557977216703e-05,-259.0,1
sim_340,0.49019261574074074,1782381026031,10.94115771989141,-68.22193288827815,2.5,sim_44,2,2026-06-25 09:50:26,1.0,0.006056499821101205,-259.0,1
sim_294,0.5021845486111111,1782382062134,10.434632440431232,-68.45074266413717,2.5,us6000t7zc,1,2026-06-25 10:07:42,1.0,8.258647340439739e-06,-259.0,1
sim_242,0.5028201388888889,1782382117049,10.421190425689655,-68.58357064533911,3.3,us6000t7zc,1,2026-06-25 10:08:37,0.0,0.0001270389231795679,-33.0,1
sim_295,0.5373009027777778,1782385096187,10.385632877058155,-68.51288730014235,2.2,us6000t7zc,1,2026-06-25 10:58:16,1.0,8.597810371823585e-05,-259.0,1
sim_200,0.5433011805555555,1782385614611,10.454280811140034,-68.53491111797527,2.6,us6000t7zp,1,2026-06-25 11:06:54,0.0,1.629608940452211e-05,-33.0,1
sim_208,0.550560949074074,1782386241855,10.488908776832677,-68.6117497006352,2.6,us6000t7zp,1,2026-06-25 11:17:21,0.0,0.00041365191818806547,-33.0,1
sim_308,0.5634907523148148,1782387358990,10.441409108957632,-68.51646342503709,2.2,us6000t7zc,1,2026-06-25 11:35:58,0.0,6.654397974825321e-06,-33.0,1
sim_144,0.604515,1782390903485,10.481282981286324,-68.51261917320848,2.1,us6000t7zp,1,2026-06-25 12:35:03,1.0,8.880705896230991e-05,-259.0,1
sim_107,0.667854699074074,1782396376035,10.454145015576614,-68.45066865835405,2.0,us6000t7zp,1,2026-06-25 14:06:16,1.0,2.052236514271038e-05,-259.0,1
sim_124,0.6681311458333333,1782396399920,10.544761754341838,-68.48811856371704,2.8,us6000t7zp,1,2026-06-25 14:06:39,1.0,0.00032083314202166875,-259.0,1
sim_207,0.6975312152777777,1782398940086,10.501512368731063,-68.31743600184905,2.0,us6000t7zp,1,2026-06-25 14:49:00,1.0,0.000746605227276222,-259.0,1
